username,post_text,timestamp,url,crawl_date
botbeo55,"acc này lập để giảm cân đón Tết và khi nào đạt 55kg thì thôii (52kg càng tốt), đăng lên đây để có gì mọi người nhắc nhở và nghiêm khắc",16/12/2024 21:57,https://www.threads.net/@botbeo55/post/DDpLaoav6oI,2025-06-16 21:56:47
dhnl_397,"“Mình cùng nhau cày lên 200day nha” =))
#chuoitiktok #viral",24/05/2025 11:56,https://www.threads.net/@dhnl_397/post/DKBg0-exay3,2025-06-16 21:56:47
dhnl_397,"Thật sự mình muốn thú nhận rằng mình thật sự không ổn chút nào, tâm trạng mình rất tệ… nhưng không thể biết nói làm sao đây? Làm sao ai có thể ngồi nghe những điều buồn bã tiêu cực đến như vậy được. Đến cuối cùng, mình vẫn chọn giữ cho riêng và bảo với thế giời này mình thật sự ổn và mình không sao cả!",17/01/2025 13:05,https://www.threads.net/@dhnl_397/post/DE6n_OlhbLz,2025-06-16 21:56:47
dhnl_397,Mình không biết nói sao nữa... nhưng mà bản thân mình tồi tệ quá!,08/11/2024 11:02,https://www.threads.net/@dhnl_397/post/DCGKODdyyJ_,2025-06-16 21:56:47
tanghuluu__,giải cứu tui khỏi cuộc đời này zớii,15/05/2025 20:43,https://www.threads.net/@tanghuluu__/post/DJrSPZ9TlwD,2025-06-16 21:56:47
tanghuluu__,môn tự tin nhất lại làm điểm thấp nhất:(,06/05/2025 11:44,https://www.threads.net/@tanghuluu__/post/DJTJVtxTgFh,2025-06-16 21:56:47
tanghuluu__,"ưu điểm: lúc thi khóa học nào cũng đăng kí, tài liệu nào cũng có
Nhược điểm: lười không xem được 50% tài liệu :)))",04/05/2025 22:55,https://www.threads.net/@tanghuluu__/post/DJPMlIyTOU-,2025-06-16 21:56:47
tanghuluu__,tình hình năm nay điểm chuẩn tăng cao thì bao nhiêu điểm theo phương thức đgnlcb thì có khả năng an toàn đậu vào SPTH vậy mng,25/04/2025 22:56,https://www.threads.net/@tanghuluu__/post/DI4Bd1WTNBv,2025-06-16 21:56:47
tanghuluu__,"sắp thi thptqg rồi mà mình chả đâu vào đâu cả dành all time ôn ielts rồi mà thi trượt aim không xét được đại học nào cả, giờ trong tay không có cái gì hết để xét học bạ đại học, giờ stress quá mng ơi , cảm thấy thất vọng về bản thân thật sự",22/04/2025 00:39,https://www.threads.net/@tanghuluu__/post/DIt6EH5T6-r,2025-06-16 21:56:47
tanghuluu__,sao ở nhà làm ielts listening không bao giờ dưới 6.0 mà sao thi sụt điểm quá vậy ạ,21/04/2025 21:52,https://www.threads.net/@tanghuluu__/post/DItm-S4z8WD,2025-06-16 21:56:47
tanghuluu__,ông trời ko cho tui điểm ielts cao rrr:(,21/04/2025 21:34,https://www.threads.net/@tanghuluu__/post/DItk8urTf7w,2025-06-16 21:56:47
tanghuluu__,6.0 ielts bây giờ có xét được trường đại học nào không vậy mng😢,21/04/2025 10:41,https://www.threads.net/@tanghuluu__/post/DIsaNqbzD54,2025-06-16 21:56:47
tanghuluu__,thi ielts listening xong chỉ mong cầu dc 6.0☘️☘️☘️☘️☘️☘️ manifest cực mạnh nha,20/04/2025 20:40,https://www.threads.net/@tanghuluu__/post/DIq5799z6zB,2025-06-16 21:56:47
tanghuluu__,manifest 20/4 thi ielts listening đạt 7.5☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️,19/04/2025 09:19,https://www.threads.net/@tanghuluu__/post/DInHS4aT9P8,2025-06-16 21:56:47
tanghuluu__,mng ơi mặt bằng chung năm nay đề đgnlcb văn với anh dễ lắm kh sao thấy toàn 7-8+ kh vậy :))),19/04/2025 01:32,https://www.threads.net/@tanghuluu__/post/DImRxmVTA79,2025-06-16 21:56:47
tanghuluu__,thi đợt 2 đgnl độ khó cũng như đợt 1 hả mng,16/04/2025 16:44,https://www.threads.net/@tanghuluu__/post/DIgLxUnTmmo,2025-06-16 21:56:47
tanghuluu__,Manifest điểm đgnltphcm đạt 500+☘️☘️☘️,14/04/2025 23:57,https://www.threads.net/@tanghuluu__/post/DIbzvjfzluB,2025-06-16 21:56:47
tanghuluu__,2K7 ko hsg ko trường chuyên có học bạ với ielts tầm trung ko biết có xét duoc trường gì ko nữa năm nay cạnh tranh nhiều quá:((,14/04/2025 21:18,https://www.threads.net/@tanghuluu__/post/DIbhhOmTu6C,2025-06-16 21:56:47
tanghuluu__,học cuối cấp stress quá công thức lý thuyết toán nặng quá học mãi ko thuộc :((((,14/04/2025 11:13,https://www.threads.net/@tanghuluu__/post/DIacU8lT6LB,2025-06-16 21:56:47
baongocc_0i,"Em cảm ơn vì mọi người đã góp ý và cho em lời khuyên ạ.
Thứ nhất em đăng bài lên không phải muốn mọi người an ủi em hay gì đâu ạ
Thứ Hai là em học và thi thptqg là xã hội nên vào kì 2 của năm lớp 12 em đã không học các môn tự nhiêm nữa cho lên khi vào ngành có các môn tự nhiên em đã bị loay hoay và không nhớ cách kiến thức cũ của tự nhiên nữa ạ
Thứ Ba là trường em có cho thi lại không mất phí một lần và lần thi lại không đạt nữa thì mới phải đóng tiềm học lại và thi lại từ đầu ạ",20/01/2025 21:32,https://www.threads.net/@baongocc_0i/post/DFDQX-BSPEE,2025-06-16 21:56:47
baongocc_0i,"Mọi người ơii em là sinh viên năm nhất mà bị 4 môn điểm F có tệ quá không ạ
Mong mọi người cho em lời khuyên ạ hiện tại em đang cảm thấy rất mệt mỏi và tự ti liên tục trách bản thân vò sao không cố gắng hơn",19/01/2025 22:05,https://www.threads.net/@baongocc_0i/post/DFAvX2oSpbQ,2025-06-16 21:56:47
_inn.nl,"Em ước gì em cũng có thể như anh, vô tâm và vô tình đến mức buông tay là buông, không chút bận lòng, không chút luyến tiếc. Em ước gì em cũng mạnh mẽ được như thế, để chẳng phải day dứt mỗi khi nhớ lại, chẳng phải đau lòng vì những điều không còn thuộc về mình.

Nhưng tiếc thay, em lại là người yêu sâu đậm, nên nỗi đau này, chỉ riêng em gánh chịu.",22/05/2025 21:54,https://www.threads.net/@_inn.nl/post/DJ9b2Evz_qD,2025-06-16 21:56:47
_inn.nl,"Con người ta thường không biết trân trọng những điều ở ngay bên cạnh, vì nghĩ đó là điều hiển nhiên.

Thực tế thì không có gì là - không thể cả, đến một ngày gom đủ thất vọng, ai cũng có thể rời đi...",22/05/2025 21:52,https://www.threads.net/@_inn.nl/post/DJ9br2yTcU7,2025-06-16 21:56:47
_inn.nl,"hoá ra nổi buồn
cũng chỉ có vậy thôi.
không cướp đi sinh mệnh 
của ai được

nhưng chúng ta
sẽ không còn tha thiết 
với bất cứ điều gì nữa.",19/05/2025 23:35,https://www.threads.net/@_inn.nl/post/DJ15AGGza-o,2025-06-16 21:56:47
_inn.nl,"mình ghét việc
phải nhắc đi
nhắc lại
một lỗi sai
của một người nào đó,

điều đó
khiến mình
thất vọng
vì họ hứa

hết lần này
đến lần khác

nhưng vẫn không
thể giữ lời hứa.",18/05/2025 21:12,https://www.threads.net/@_inn.nl/post/DJzD6zazrVe,2025-06-16 21:56:47
_inn.nl,"lỡ như
cả đời này
tớ không
tìm thấy một người
thương mình
thật lòng thì sao?",26/04/2025 23:37,https://www.threads.net/@_inn.nl/post/DI6q86Czmys,2025-06-16 21:56:47
_inn.nl,"Bi kịch trong quá khứ giống như một con dao đang hủy hoại tôi bây giờ.

Nhìn này, tôi lại buồn chán như một xác chết vào mỗi đêm, thật chết tiệt.",26/04/2025 20:25,https://www.threads.net/@_inn.nl/post/DI6VBhwzK3X,2025-06-16 21:56:47
_inn.nl,"vỏ bọc: mát mát, tẻn tẻn, lạc quan, vui tính, hòa đồng, tích cực, cười nhìu

bên trong: ovtk, overlove, tiu cực, trầm cảm, khóc nhìu, thik ở một mik, xem đth nhìu, nhạy cảm, khó tính, cái tôi cao, nửa nát nửa lành.",20/04/2025 18:20,https://www.threads.net/@_inn.nl/post/DIqp8SKTW6f,2025-06-16 21:56:47
_inn.nl,"Góc sự thật:

""Con trai sẽ dùng sai lầm của mối tình trước bù đắp cho người sau. 
Con gái thì sẽ dùng sai lầm của mối tình trước để dè chừng người sau.""",18/04/2025 22:03,https://www.threads.net/@_inn.nl/post/DIl57YKz6dr,2025-06-16 21:56:47
_inn.nl,"“Mình đã cố gắng bình thản trước mọi nghịch cảnh, nhưng lại bật khóc trước những dòng suy nghĩ cùng với những góc khuất ở trong lòng.

Mình cứ nghĩ lúc nào mình cũng một mình, có đau đớn nhưng chẳng dám kể lể. Nhưng hôm nay mình cảm thấy tủi thân, mình thấy thương bản thân mình, thương đến đau lòng...""",16/04/2025 23:11,https://www.threads.net/@_inn.nl/post/DIg4H5-SgZa,2025-06-16 21:56:47
_inn.nl,"🗣️: sao lại bị lụy một người nhiều đến như thế ?

🧠: bởi vì, tớ đã mất đi người mà tớ đã yêu bằng cả trái tim, bằng tất cả những gì mà tớ có.

cảm giác mất đi một thứ mà mình xem là tất cả, nó không hề dễ dàng một chút nào...",14/04/2025 20:25,https://www.threads.net/@_inn.nl/post/DIbbgp9zfAF,2025-06-16 21:56:47
_inn.nl,"“Chúng ta đừng nên nghĩ quá nhiều về một vấn đề gì đấy, rồi lại khiến bản thân mình phải buồn phiền thêm.

Đôi khi ấy, có những chuyện, những người, những việc vốn đi ngay từ đầu nó đã phải như thế.""",12/04/2025 22:34,https://www.threads.net/@_inn.nl/post/DIWgoq3Tstt,2025-06-16 21:56:47
_inn.nl,"""Sau này, khi trái tim người rỗng tuếch, hãy nhớ rằng từng có người ao ước được làm một nửa trong đó, nhưng không thành.""",07/04/2025 19:08,https://www.threads.net/@_inn.nl/post/DIJRGb_zr5l,2025-06-16 21:56:47
_inn.nl,"""Mình kiệt sức thật rồi, mình giấu hết những vất ức và muộn phiền vào ban đêm. Mình không thể tả nổi mình đang tủi thân tới mức não.

Bây giờ mình chỉ biết bản thân đang rất mệt mỏi, không muốn đối mặt với bất cứ điều gì nữa . """,06/04/2025 22:16,https://www.threads.net/@_inn.nl/post/DIHB1HqzOB2,2025-06-16 21:56:47
_inn.nl,"Biết đâu 
đường tắt quá 
hạnh phúc 
chẳng kịp qua

Bạn nhỏ ơi 
đừng khóc 
sẽ ổn 
sẽ ổn mà.",06/04/2025 22:02,https://www.threads.net/@_inn.nl/post/DIHAQ4rz6lM,2025-06-16 21:56:47
_inn.nl,"""Mình chưa bao giờ mở miệng nói bản thân mình tốt. Nhưng trong lương tâm mình chưa bao giờ đối xử tệ với bất kỳ ai.

Nghĩ cho người khác là bản năng. Còn nhận lại được hay không là tuỳ tâm, nhưng cuộc đời này đối xử với mình tệ quá

Chẳng đáng yêu chút nào..""",05/04/2025 20:47,https://www.threads.net/@_inn.nl/post/DIESznezZhw,2025-06-16 21:56:47
haiyen_221,"Mệt mỏi quá, đôi chân nặng quá, muốn từ bỏ quá, bản thân tệ quá, mình còn phải cố gắng đến mức nào, thay đổi như thế nào nữa?…

Hàng vạn suy nghĩ trong đầu không có lời giải, đầu mình nặng trĩu hàng ngày.

Nhưng mình nhớ ra mình vẫn được yêu thương 

Và vẫn còn những người tin tưởng (cho dù sự tự tin dạo này tụt xuống 18 tầng địa ngục luôn rồi)

Cố lên nha",28/03/2025 23:02,https://www.threads.net/@haiyen_221/post/DHv779zTDUr,2025-06-16 21:56:47
haiyen_221,"Rất là mê Phượng Tiên (Fengxi) trong Kusuriya Hitorigoto nhé.

Xinh đẹp, tài giỏi, luôn có những nguyên tắc riêng bất khả xâm phạm.

Nhưng vì tình yêu, bà ấy hi sinh cả cuộc đời để đánh đổi. Rồi đánh mất cả bản thân.

Dành tất cả những gì mình có vì 1 hi vọng mong manh, vậy có xứng đáng?",21/04/2024 13:00,https://www.threads.net/@haiyen_221/post/C6Az9E-rG0Y,2025-06-16 21:56:47
haiyen_221,"Chưa đủ giỏi cho bất kì điều gì.

Stressed out 3 lần/tuần.

Nhưng ít nhất da tui không có mụn. 🫶🏻",09/04/2024 00:17,https://www.threads.net/@haiyen_221/post/C5gjE2Uv4aP,2025-06-16 21:56:47
haiyen_221,"Thật ra mình không nghiện, mình chỉ uống quá đà khi gặp người mình thực sự thích ở bên cạnh.

Nhưng cũng phải thực sự thích ở bên cạnh mình mới rủ người ta đi uống. 

Nhưng thỉnh thoảng não mình lừa mình, uống cùng rồi lại nghĩ hình như mình thật sự muốn người ta bên cạnh 🤡

Vì vậy, tỉnh táo chắc sẽ tốt hơn.",22/02/2024 14:03,https://www.threads.net/@haiyen_221/post/C3pARSVru8L,2025-06-16 21:56:47
haiyen_221,"Quanh quẩn với một núi suy nghĩ, nhìn đồng hồ thì đã hết ngày.

Tháng 11 sắp tới, mong mọi chuyện ổn thỏa hơn, nhẹ nhàng hơn nha~

Mấy bông hoa đẹp thật.",01/11/2023 00:16,https://www.threads.net/@haiyen_221/post/CzEj3q8PGFf,2025-06-16 21:56:47
haiyen_221,"Còn 2 tháng nữa là sang 2024 rồi. Một năm đầy cảm xúc và trải nghiệm sắp trôi qua, và một năm mới đầy những bất ngờ và thử thách lại sắp tới.

Bước chân vào môi trường mới thật ngỡ ngàng, bối rối, không biết phải cư xử sao, phải làm gì, phải sắp xếp thời gian như thế nào, kế hoạch tiếp theo sẽ là gì… Hào hứng về tương lai, nhưng lo âu về những dự định sắp tới.

Thu Hà Nội đẹp tuyệt vời, hoa sữa đang dần nở rộ, mà sao lòng mình trống trải đến thế.",28/10/2023 12:00,https://www.threads.net/@haiyen_221/post/Cy7hKnVrbis,2025-06-16 21:56:47
just.hang.outwithme,"T cũng nhớ t của ngày trước chứ, nên thấy ai tự tin t cũng thèm được như họ. T cũng muốn có thể thấy mình cười như thế khi nhìn vào bản thân thay vì mỗi ngày lại bới móc bản thân thêm điều gì đó",28/04/2025 22:28,https://www.threads.net/@just.hang.outwithme/post/DI_stx0Ss_G,2025-06-16 21:56:47
just.hang.outwithme,"Hôm nay xem lại ảnh ngày bé, bố mẹ t vẫn hay chép miệng kể lại rằng t từng là một đứa bé bạo dạn tự tin như thế nào, rồi lại đem ra so sánh với t của hiện tại, tự ti và nhát người đến phát bực. Tự nhiên t cũng thấy tủi thân, bản thân t đâu có mong muốn như thế đâu. Chính trong quá trình t lớn bố mẹ đã hủy hoại con người tự tin kia của t từng chút một mà...",28/04/2025 22:25,https://www.threads.net/@just.hang.outwithme/post/DI_sUpKShVo,2025-06-16 21:56:47
just.hang.outwithme,"Nếu bạn thấy một bài viết có dạng cú pháp: ""Nếu như trách kẻ phạm tội 5 thì trách nạn nhân 10"", 90% nạn nhân trong câu chuyện đó sẽ là phụ nữ 😇 Các chị còn không thông cảm và sẻ chia được cho người cùng giới tính với mình thì làm sao đòi hỏi bình đẳng giới được",20/01/2025 16:52,https://www.threads.net/@just.hang.outwithme/post/DFCwTcHSpzu,2025-06-16 21:56:47
just.hang.outwithme,"T biết hiện tại t giảm cân không healthy và cân nặng của t vẫn đang giảm không kiểm soát nhưng t bị sợ cảm giác khi con số trên cái cân tăng lên, dù chỉ là 1g cũng đủ khiến t ngồi khóc và suy sụp cả ngày",15/12/2024 00:53,https://www.threads.net/@just.hang.outwithme/post/DDkWAT3hvtm,2025-06-16 21:56:47
just.hang.outwithme,"Giảm được gần 20 kg trong vòng 5 tháng, bạn bè ai cũng xúm lại hỏi bí quyết giảm cân, không dám kể cho các bạn nghe những tháng ngày bị bố mẹ gây áp lực phải giảm cân đến mức bị trầm cảm và rối loạn lo lâu, bị người nhà ép phải nghỉ học để đi ""trại ép mỡ"", bị bắt phải date to marriage một người hơn mình chục tuổi vì ""có như vậy người ta mới không chê m béo"" 😇 Giờ giảm cân rồi bố mẹ vẫn đem những tháng ngày sống dở chết dở đó đi khoe như một chiến tích",15/12/2024 00:51,https://www.threads.net/@just.hang.outwithme/post/DDkVtk6Bgnm,2025-06-16 21:56:47
quinneecia,"Hqua t (lần đầu) gặp 1 bạn quen qua mạng. Xong e ấy cứ tha thiết muốn thấy t làm vlog, bảo vì t tỏa ra 1 loại năng lượng mà trong ảnh ko thấy được. T cảm thấy đây là 1 gợi ý hay nhưng mà t bị xàm và những chuyện xấu hổ t gặp thì hầu hết là chuyện t ko thể kể public dc. T nên quay vlog về vấn đề gì bây giờ? Xong rồi up lên đâu? 🤔 Xin cả nhà gợi ý cho bảnh để năng lượng nhảm nhí này dc vươn xa",30/05/2025 17:18,https://www.threads.net/@quinneecia/post/DKRio2bPiAj,2025-06-16 21:56:47
quinneecia,Nmghỡ nghàng nhậng ra Soobin chính là ca sĩ Việt Nam (ngoài giới indie) mà t thích nhiều bài nhất huhu 1 đợt đi tắm toàn gào theo mà. Ko thể ngờ tới sự hối tiếc này 🙈 Ok từ giờ e mời a quay lại ngồi vào playlist hát karaoke của e,30/05/2025 16:10,https://www.threads.net/@quinneecia/post/DKRa5BxPv_F,2025-06-16 21:56:47
quinneecia,Qua giờ xem nhiều video quá t lụy 1 cái concert mà t ko đi 😭,30/05/2025 07:27,https://www.threads.net/@quinneecia/post/DKQe_4rSdTA,2025-06-16 21:56:47
quinneecia,"Gợi ý tổ chức SN đáng nhớ: Chơi Escape giải xong khóa cuối, cửa bật mở, nhân viên mang bánh SN vào hát Happy Birthday 🎉🎂

Cảm ơn các bạn nv Inception ngày hqua đã hỗ trợ bọn mình rất nhiệt tình 🥰 Mỗi tội cam phòng Harry Potter ko hoạt động nên ko trích dc highlight. May mắn team giải xong trước giờ ko thì quê =))))",27/05/2025 12:55,https://www.threads.net/@quinneecia/post/DKJWItRvCgm,2025-06-16 21:56:47
quinneecia,Tiếp tục chuyên mục Escape Room: Cảnh báo ai có vấn đề tim mạch/hô hấp ko nên chơi phòng Diệt Vong của Master Escape. Mà ko có cũng phải cẩn thận. Bạn t chơi bị trật khớp (vẫn đang trong viện ĐH Y nắn lại tay) 😞 T chạy lên cơn hen tí ngất. Mà 15 năm rồi t ko lên cơn hen nhé. Quá nhiều mất mát cho cái chiến thắng này 🙏,25/05/2025 00:53,https://www.threads.net/@quinneecia/post/DKC5743P-QB,2025-06-16 21:56:47
quinneecia,Ước gì cái cách hành xử tệ hại của t có thể đi kèm với sự ignorance. Để bản thân ko phải thấy tệ mỗi khi mình tệ. Làm người xấu mà mệt quá,24/05/2025 06:39,https://www.threads.net/@quinneecia/post/DKA8s02TBpn,2025-06-16 21:56:47
quinneecia,"Các ông đi cafe boardgame cho tôi 🙏 Ê hay bh làm tú bà thật nhỉ, đam mê mai mối quá =)))",17/05/2025 03:37,https://www.threads.net/@quinneecia/post/DJumYt9zF74,2025-06-16 21:56:47
quinneecia,Nhận ra là đi với bạn biết chụp ảnh t mặc đẹp makeup kĩ hơn là đi date =)),16/05/2025 20:25,https://www.threads.net/@quinneecia/post/DJt05AtPdNd,2025-06-16 21:56:47
quinneecia,Đi Xanh SM dc truyền kinh nghiệm chọn chồng,14/05/2025 02:20,https://www.threads.net/@quinneecia/post/DJmu_rCzKuq,2025-06-16 21:56:47
quinneecia,Rồi là e 2k4 nào lấy số của chị cho trai lạ thế hả? 😞,10/05/2025 22:03,https://www.threads.net/@quinneecia/post/DJejZmjPF_W,2025-06-16 21:56:47
quinneecia,"Ví dụ 1 comment trên Threads / Facebook khiến t đặt dấu hỏi chấm khi con người đơn giản chỉ muốn phô ra quan điểm của mình, không cần biết nó liên quan 1% nào tới status hay không

T chỉ muốn xem video Dê Núi leo dốc 1 cách vui vẻ 😞",06/05/2025 12:46,https://www.threads.net/@quinneecia/post/DJTQcIrP9dT,2025-06-16 21:56:47
